sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.291;11.8;-2.603;3.3233;9.2072;0.5993;1.7298;3.514;-0.7491;-0.4587;0.0401;-1.8061;116.8966;30.38;-3.81;7.75;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;520;2016-11-30 15:59:28:344
4.291;11.8;-2.603;3.1871;9.2617;0.6401;-0.4358;1.7706;-5.3799;-0.4091;0.0461;-1.6556;116.8966;30.38;-3.81;7.75;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;525;2016-11-30 15:59:28:349
0.766;10.573;-3.984;3.1871;9.2617;0.6401;-0.4358;1.7706;-5.3799;-0.4091;0.0461;-1.6556;116.8966;30.38;-3.81;7.75;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;529;2016-11-30 15:59:28:353
0.766;10.573;-3.984;3.1871;9.2617;0.6401;-0.4358;1.7706;-5.3799;-0.3417;0.0935;-1.5757;116.8966;30.38;-3.81;7.75;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;534;2016-11-30 15:59:28:358
0.766;10.573;-3.984;3.1871;9.2617;0.6401;-0.4358;1.7706;-5.3799;-0.3417;0.0935;-1.5757;116.8966;30.38;-3.81;7.75;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;540;2016-11-30 15:59:28:364
0.306;10.266;-3.677;2.9147;9.3434;0.6946;-2.7649;1.076;-4.3721;-0.3417;0.0935;-1.5757;116.8966;30.0;-2.62;8.88;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;545;2016-11-30 15:59:28:369
0.306;10.266;-3.677;2.9147;9.3434;0.6946;-2.7649;1.076;-4.3721;-0.3417;0.0935;-1.5757;116.8966;30.0;-2.62;8.88;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;549;2016-11-30 15:59:28:373
0.306;10.266;-3.677;2.9147;9.3434;0.6946;-2.7649;1.076;-4.3721;-0.2045;0.2454;-1.5776;116.8966;30.0;-2.62;8.88;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;555;2016-11-30 15:59:28:379
0.459;9.807;-6.435;2.9147;9.3434;0.6946;-2.7649;1.076;-4.3721;-0.2045;0.2454;-1.5776;116.8966;30.0;-2.62;8.88;173.18;-67.9;-81.72;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;560;2016-11-30 15:59:28:384
0.459;9.807;-6.435;2.5742;9.4388;0.7082;-1.9749;-0.0953;-6.2244;-0.2045;0.2454;-1.5776;116.8966;29.0;-2.69;10.5;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;564;2016-11-30 15:59:28:388
0.459;9.807;-6.435;2.5742;9.4388;0.7082;-1.9749;-0.0953;-6.2244;0.7006;0.2683;-2.7372;62.069;29.0;-2.69;10.5;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;572;2016-11-30 15:59:28:396
0.459;9.807;-6.435;2.5742;9.4388;0.7082;-1.9749;-0.0953;-6.2244;0.7006;0.2683;-2.7372;62.069;29.0;-2.69;10.5;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;574;2016-11-30 15:59:28:398
1.072;10.113;-2.604;2.5742;9.4388;0.7082;-1.9749;-0.0953;-6.2244;0.7006;0.2683;-2.7372;62.069;29.0;-2.69;10.5;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;580;2016-11-30 15:59:28:404
1.072;10.113;-2.604;2.0839;9.575;0.572;-1.0215;0.5312;-3.1735;0.9779;0.3062;-2.7931;62.069;28.88;-2.69;11.69;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;585;2016-11-30 15:59:28:409
1.072;10.113;-2.604;2.0839;9.575;0.572;-1.0215;0.5312;-3.1735;0.9779;0.3062;-2.7931;62.069;28.88;-2.69;11.69;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;590;2016-11-30 15:59:28:414
1.072;10.113;-2.604;2.0839;9.575;0.572;-1.0215;0.5312;-3.1735;1.2345;0.3188;-2.7846;62.069;28.88;-2.69;11.69;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;594;2016-11-30 15:59:28:418
1.992;9.653;-0.306;2.0839;9.575;0.572;-1.0215;0.5312;-3.1735;1.2345;0.3188;-2.7846;62.069;28.88;-2.69;11.69;172.5;-72.22;-76.6;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;599;2016-11-30 15:59:28:423
1.992;9.653;-0.306;1.5936;9.6703;0.3405;-0.3677;-0.3269;-0.9398;1.2345;0.3188;-2.7846;62.069;28.94;-1.94;12.63;171.11;-77.28;-74.65;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;605;2016-11-30 15:59:28:429
1.992;9.653;-0.306;1.5936;9.6703;0.3405;-0.3677;-0.3269;-0.9398;1.2345;0.3188;-2.7846;62.069;28.94;-1.94;12.63;171.11;-77.28;-74.65;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;610;2016-11-30 15:59:28:434
1.992;9.653;-0.306;1.5936;9.6703;0.3405;-0.3677;-0.3269;-0.9398;1.3753;0.3905;-2.3074;62.069;28.94;-1.94;12.63;171.11;-77.28;-74.65;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;615;2016-11-30 15:59:28:439
1.992;9.653;-0.306;1.5936;9.6703;0.3405;-0.3677;-0.3269;-0.9398;1.3753;0.3905;-2.3074;62.069;28.94;-1.94;12.63;171.11;-77.28;-74.65;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;619;2016-11-30 15:59:28:443
-0.919;5.822;0.459;1.2667;9.7248;0.1089;-0.8172;-3.909;-0.8717;1.3534;0.4663;-1.3889;62.069;29.19;-2.25;14.0;171.11;-77.28;-74.65;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;625;2016-11-30 15:59:28:449
-0.919;5.822;0.459;1.2667;9.7248;0.1089;-0.8172;-3.909;-0.8717;1.3534;0.4663;-1.3889;62.069;29.19;-2.25;14.0;171.11;-77.28;-74.65;0.4;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;630;2016-11-30 15:59:28:454
-0.919;5.822;0.459;1.2258;9.7384;0.0136;-2.1384;-3.9226;0.4358;0.9534;0.5173;-0.3414;62.069;29.0;-2.44;14.38;171.11;-77.28;-74.65;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;635;2016-11-30 15:59:28:459
-0.919;5.822;0.459;1.2258;9.7384;0.0136;-2.1384;-3.9226;0.4358;0.9534;0.5173;-0.3414;62.069;29.0;-2.44;14.38;171.11;-77.28;-74.65;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;639;2016-11-30 15:59:28:463
0.153;7.202;-3.83;1.2258;9.7384;0.0136;-2.1384;-3.9226;0.4358;0.9534;0.5173;-0.3414;62.069;29.0;-2.44;14.38;171.11;-77.28;-74.65;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;645;2016-11-30 15:59:28:469
0.153;7.202;-3.83;1.2258;9.7384;0.0136;-2.1384;-3.9226;0.4358;0.9534;0.5173;-0.3414;62.069;29.0;-2.44;14.38;171.11;-77.28;-74.65;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;650;2016-11-30 15:59:28:474
0.153;7.202;-3.83;1.1577;9.7384;-0.1634;-0.5584;-2.6968;-3.514;0.9466;0.5547;-0.3095;62.069;29.0;-2.5;14.63;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;655;2016-11-30 15:59:28:479
0.0;6.435;-3.064;1.1577;9.7384;-0.1634;-0.5584;-2.6968;-3.514;0.9466;0.5547;-0.3095;62.069;29.0;-2.5;14.63;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;659;2016-11-30 15:59:28:483
0.0;6.435;-3.064;1.1577;9.7384;-0.1634;-0.5584;-2.6968;-3.514;0.9831;0.5577;-0.2852;62.069;29.0;-2.5;14.63;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;664;2016-11-30 15:59:28:488
0.154;6.436;-1.071;1.1577;9.7384;-0.1634;-0.5584;-2.6968;-3.514;0.9831;0.5577;-0.2852;62.069;29.0;-2.5;14.63;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;670;2016-11-30 15:59:28:494
0.154;6.436;-1.071;1.1168;9.7384;-0.3541;-0.967;-3.3097;-0.7082;0.9831;0.5577;-0.2852;62.069;29.69;-2.56;15.06;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;675;2016-11-30 15:59:28:499
0.154;6.436;-1.071;1.1168;9.7384;-0.3541;-0.967;-3.3097;-0.7082;0.9831;0.5577;-0.2852;62.069;29.69;-2.56;15.06;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;679;2016-11-30 15:59:28:503
1.225;7.814;-2.911;1.1168;9.7384;-0.3541;-0.967;-3.3097;-0.7082;1.1707;0.6894;-0.1481;62.069;29.69;-2.56;15.06;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;685;2016-11-30 15:59:28:509
1.225;7.814;-2.911;1.1168;9.7384;-0.3541;-0.967;-3.3097;-0.7082;1.1707;0.6894;-0.1481;62.069;29.69;-2.56;15.06;153.3;-82.83;-89.36;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;690;2016-11-30 15:59:28:514
1.225;7.814;-2.911;1.1032;9.7384;-0.5584;0.1226;-1.471;-3.5685;1.2572;0.7006;0.0428;62.069;30.19;-3.19;14.94;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;695;2016-11-30 15:59:28:519
3.677;11.186;-1.379;1.1032;9.7384;-0.5584;0.1226;-1.471;-3.5685;1.2572;0.7006;0.0428;62.069;30.19;-3.19;14.94;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;700;2016-11-30 15:59:28:524
3.677;11.186;-1.379;1.1032;9.7384;-0.5584;0.1226;-1.471;-3.5685;1.3134;0.7153;0.1841;62.069;30.19;-3.19;14.94;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;704;2016-11-30 15:59:28:528
3.677;11.186;-1.379;1.1032;9.7384;-0.5584;0.1226;-1.471;-3.5685;1.3134;0.7153;0.1841;62.069;30.19;-3.19;14.94;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;710;2016-11-30 15:59:28:534
3.677;11.186;-1.379;1.1441;9.7112;-0.7763;2.6832;2.3971;-0.1362;1.2787;0.7401;0.2454;62.069;30.75;-2.81;15.31;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;715;2016-11-30 15:59:28:539
3.83;13.791;-1.838;1.1441;9.7112;-0.7763;2.6832;2.3971;-0.1362;1.2787;0.7401;0.2454;62.069;30.75;-2.81;15.31;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;719;2016-11-30 15:59:28:543
3.83;13.791;-1.838;1.1441;9.7112;-0.7763;2.6832;2.3971;-0.1362;1.2787;0.7401;0.2454;62.069;30.75;-2.81;15.31;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;724;2016-11-30 15:59:28:548
3.83;13.791;-1.838;1.1441;9.7112;-0.7763;2.6832;2.3971;-0.1362;1.2787;0.7401;0.2454;62.069;30.75;-2.81;15.31;136.06;-83.14;-107.59;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;730;2016-11-30 15:59:28:554
3.83;13.791;-1.838;1.2122;9.6839;-1.0079;2.7649;4.1133;-0.9806;1.3897;0.7208;0.2877;62.069;31.25;-3.31;14.94;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;735;2016-11-30 15:59:28:559
2.911;10.879;-2.758;1.2122;9.6839;-1.0079;2.7649;4.1133;-0.9806;1.3897;0.7208;0.2877;62.069;31.25;-3.31;14.94;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;739;2016-11-30 15:59:28:563
2.911;10.879;-2.758;1.2122;9.6839;-1.0079;2.7649;4.1133;-0.9806;1.5146;0.6763;0.2345;62.069;31.25;-3.31;14.94;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;748;2016-11-30 15:59:28:572
2.911;10.879;-2.758;1.2122;9.6839;-1.0079;2.7649;4.1133;-0.9806;1.5146;0.6763;0.2345;62.069;31.25;-3.31;14.94;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;750;2016-11-30 15:59:28:574
2.911;10.879;-2.758;1.2667;9.6431;-1.2667;2.0975;0.1634;-1.4846;1.5473;0.5817;0.1876;62.069;31.5;-4.12;14.38;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;754;2016-11-30 15:59:28:578
2.911;10.879;-2.758;1.2667;9.6431;-1.2667;2.0975;0.1634;-1.4846;1.5473;0.5817;0.1876;62.069;31.5;-4.12;14.38;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;776;2016-11-30 15:59:28:600
2.911;10.879;-2.758;1.2667;9.6431;-1.2667;2.0975;0.1634;-1.4846;1.5473;0.5817;0.1876;62.069;31.5;-4.12;14.38;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;777;2016-11-30 15:59:28:601
2.911;10.879;-2.758;1.2667;9.6431;-1.2667;2.0975;0.1634;-1.4846;1.5473;0.5817;0.1876;62.069;31.5;-4.12;14.38;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;778;2016-11-30 15:59:28:602
2.911;10.879;-2.758;1.2667;9.6431;-1.2667;2.0975;0.1634;-1.4846;1.5473;0.5817;0.1876;62.069;31.5;-4.12;14.38;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;778;2016-11-30 15:59:28:602
2.911;10.879;-2.758;1.2667;9.6431;-1.2667;2.0975;0.1634;-1.4846;1.5473;0.5817;0.1876;62.069;31.5;-4.12;14.38;120.38;-81.9;-124.16;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;779;2016-11-30 15:59:28:603
-0.459;9.807;0.612;1.2939;9.6158;-1.4846;-1.7434;0.1907;2.0839;1.1849;0.4404;0.1364;62.069;32.31;-4.69;13.13;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;785;2016-11-30 15:59:28:609
-0.459;9.807;0.612;1.2939;9.6158;-1.4846;-1.7434;0.1907;2.0839;1.1849;0.4404;0.1364;62.069;32.31;-4.69;13.13;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;790;2016-11-30 15:59:28:614
-0.459;9.807;0.612;1.2939;9.6158;-1.4846;-1.7434;0.1907;2.0839;-0.5029;0.3785;-0.1514;62.069;32.31;-4.69;13.13;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;795;2016-11-30 15:59:28:619
4.443;18.847;13.791;1.2939;9.6158;-1.4846;-1.7434;0.1907;2.0839;-0.5029;0.3785;-0.1514;62.069;32.31;-4.69;13.13;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;799;2016-11-30 15:59:28:623
4.443;18.847;13.791;1.2939;9.6158;-1.4846;-1.7434;0.1907;2.0839;-0.5029;0.3785;-0.1514;62.069;32.31;-4.69;13.13;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;805;2016-11-30 15:59:28:629
4.443;18.847;13.791;1.3075;9.6158;-1.4301;3.1326;9.2345;15.2273;-1.234;0.4006;0.0191;62.069;33.0;-6.12;10.44;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;810;2016-11-30 15:59:28:634
4.443;18.847;13.791;1.3075;9.6158;-1.4301;3.1326;9.2345;15.2273;-1.234;0.4006;0.0191;62.069;33.0;-6.12;10.44;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;815;2016-11-30 15:59:28:639
4.443;18.847;13.791;1.3075;9.6158;-1.4301;3.1326;9.2345;15.2273;-1.234;0.4006;0.0191;62.069;33.0;-6.12;10.44;113.93;-79.48;-135.0;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;819;2016-11-30 15:59:28:643
6.895;18.234;8.581;1.362;9.6567;-1.076;5.5298;8.5807;9.6567;-2.1017;0.2416;0.3856;62.069;33.75;-5.19;7.81;120.12;-78.61;-137.56;0.0;57.421;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;825;2016-11-30 15:59:28:649
6.895;18.234;8.581;1.362;9.6567;-1.076;5.5298;8.5807;9.6567;-2.1017;0.2416;0.3856;62.069;33.75;-5.19;7.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;830;2016-11-30 15:59:28:654
6.895;18.234;8.581;1.362;9.6567;-1.076;5.5298;8.5807;9.6567;-2.2763;0.0676;0.3226;62.069;33.75;-5.19;7.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;834;2016-11-30 15:59:28:658
2.604;12.718;5.056;1.362;9.6567;-1.076;5.5298;8.5807;9.6567;-2.2763;0.0676;0.3226;62.069;33.75;-5.19;7.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;839;2016-11-30 15:59:28:663
2.604;12.718;5.056;1.362;9.6567;-1.076;5.5298;8.5807;9.6567;-2.2763;0.0676;0.3226;62.069;33.75;-5.19;7.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;844;2016-11-30 15:59:28:668
2.604;12.718;5.056;1.4165;9.6839;-0.6674;1.185;3.0373;5.7204;-2.2392;-0.1143;0.2749;62.069;33.81;-4.0;6.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;849;2016-11-30 15:59:28:673
0.612;8.887;0.0;1.4165;9.6839;-0.6674;1.185;3.0373;5.7204;-2.2392;-0.1143;0.2749;62.069;33.81;-4.0;6.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;855;2016-11-30 15:59:28:679
0.612;8.887;0.0;1.4165;9.6839;-0.6674;1.185;3.0373;5.7204;-2.2392;-0.1143;0.2749;62.069;33.81;-4.0;6.81;120.12;-78.61;-137.56;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;860;2016-11-30 15:59:28:684
0.612;8.887;0.0;1.4437;9.6975;-0.2996;-0.8444;-0.8172;0.2996;-2.0191;-0.4549;0.1707;62.069;34.0;-2.25;5.75;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;864;2016-11-30 15:59:28:688
0.612;8.887;0.0;1.4437;9.6975;-0.2996;-0.8444;-0.8172;0.2996;-2.0191;-0.4549;0.1707;41.0;34.0;-2.25;5.75;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;870;2016-11-30 15:59:28:694
-11.952;8.274;-5.669;1.4437;9.6975;-0.2996;-0.8444;-0.8172;0.2996;-2.0191;-0.4549;0.1707;41.0;34.0;-2.25;5.75;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;875;2016-11-30 15:59:28:699
-11.952;8.274;-5.669;1.4437;9.6975;-0.2996;-0.8444;-0.8172;0.2996;-2.0191;-0.4549;0.1707;41.0;34.0;-2.25;5.75;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;880;2016-11-30 15:59:28:704
-7.048;5.822;-6.435;1.3893;9.7112;-0.0136;-13.3477;-1.4437;-5.6523;-1.5923;-0.6234;-0.6992;41.0;34.31;-0.75;5.38;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;884;2016-11-30 15:59:28:708
-7.048;5.822;-6.435;1.3893;9.7112;-0.0136;-13.3477;-1.4437;-5.6523;-1.5923;-0.6234;-0.6992;41.0;34.31;-0.75;5.38;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;889;2016-11-30 15:59:28:713
-7.048;5.822;-6.435;1.3075;9.7248;0.0953;-8.3491;-3.909;-6.524;-1.1462;-0.6114;-0.7764;41.0;35.0;1.0;5.13;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;895;2016-11-30 15:59:28:719
-7.048;5.822;-6.435;1.3075;9.7248;0.0953;-8.3491;-3.909;-6.524;-1.1462;-0.6114;-0.7764;41.0;35.0;1.0;5.13;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;900;2016-11-30 15:59:28:724
-3.217;1.379;-3.984;1.3075;9.7248;0.0953;-8.3491;-3.909;-6.524;-1.1462;-0.6114;-0.7764;41.0;35.0;1.0;5.13;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;905;2016-11-30 15:59:28:729
-3.217;1.379;-3.984;1.3075;9.7248;0.0953;-8.3491;-3.909;-6.524;-1.1462;-0.6114;-0.7764;41.0;35.0;1.0;5.13;144.72;-80.82;-115.23;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;909;2016-11-30 15:59:28:733
-3.217;1.379;-3.984;1.2258;9.7384;0.1907;-5.5161;-15.4044;-0.4903;-0.8219;-0.5479;-0.5942;41.0;34.69;2.19;4.06;177.61;-82.32;-85.83;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;915;2016-11-30 15:59:28:739
-3.217;1.379;-3.984;1.2258;9.7384;0.1907;-5.5161;-15.4044;-0.4903;-0.8219;-0.5479;-0.5942;41.0;34.69;2.19;4.06;177.61;-82.32;-85.83;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;920;2016-11-30 15:59:28:744
-3.677;-8.427;3.677;1.2258;9.7384;0.1907;-5.5161;-15.4044;-0.4903;-0.8219;-0.5479;-0.5942;41.0;34.69;2.19;4.06;177.61;-82.32;-85.83;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;925;2016-11-30 15:59:28:749
-3.677;-8.427;3.677;1.2258;9.7384;0.1907;-5.5161;-15.4044;-0.4903;-0.8219;-0.5479;-0.5942;41.0;34.69;2.19;4.06;177.61;-82.32;-85.83;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;929;2016-11-30 15:59:28:753
-3.677;-8.427;3.677;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.2673;-0.6578;-0.7857;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.0;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;935;2016-11-30 15:59:28:759
-1.225;-1.072;3.524;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.2673;-0.6578;-0.7857;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.4;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;940;2016-11-30 15:59:28:764
-1.225;-1.072;3.524;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.5247;-0.7745;-0.9564;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.4;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;945;2016-11-30 15:59:28:769
-1.225;-1.072;3.524;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.5247;-0.7745;-0.9564;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.4;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;949;2016-11-30 15:59:28:773
2.604;0.306;2.758;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.5247;-0.7745;-0.9564;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.4;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;954;2016-11-30 15:59:28:778
2.604;0.306;2.758;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.5247;-0.7745;-0.9564;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.4;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;960;2016-11-30 15:59:28:784
2.604;0.306;2.758;1.0351;9.752;0.4767;-4.0997;-17.8696;3.8136;-1.5247;-0.7745;-0.9564;41.0;34.44;2.31;3.19;177.61;-82.32;-85.83;0.4;58.316;12.845108;77.66332;;3063.1360279499304;;85.55161;;0 / 23;965;2016-11-30 15:59:28:789
